track_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
7gbmUtpJjuYBEGQGvP06RC,0.25,0.324,0.0345,0.0337,0.917,0.115,0.0394
7ajPDMxJkj2UCCGE2tnC9u,0.219,0.453,0.0368,0.0364,0.0036,0.82,0.239
0pldPlzkIYwU23QgQhrlf1,0.354,0.942,0.122,0.0226,0.823,0.277,0.235
70vjkrMGhzzcXjh2vGUlpB,0.665,0.447,0.0409,0.538,0.0,0.0708,0.339
5HIMWb1gP286Vjpe3MrvhC,0.919,0.622,0.0997,0.23,4.24e-06,0.122,0.423
4Sxx1wd4nnB8ob8Zsujwrs,0.534,0.393,0.0292,0.00479,0.0107,0.107,0.0641
55rG9wHuUie0jH00vpjvfX,0.732,0.671,0.0415,0.00323,0.0,0.108,0.328
1PvMhEinxD26qgSbyzdsh9,0.451,0.475,0.035,0.724,0.000213,0.0411,0.34
7IQoiWnzkwsnvb5SY4rEs7,0.614,0.983,0.0609,0.379,0.0,0.398,0.799
2akxDSUjKxkwuRfuc6HFNH,0.0937,0.0408,0.0455,0.969,0.962,0.116,0.0488
4duI476FUu6iId8JOTOk8i,0.772,0.368,0.0633,0.187,0.88,0.108,0.379
4t2OeILB07eMGTXSUbMPEu,0.757,0.598,0.058,0.0904,0.551,0.15,0.18
45v0IeK7yoSWKyP3Ds2CXv,0.604,0.392,0.0652,0.794,4.21e-05,0.102,0.387
3F9GgLCNIhm4ltt5sRtKKy,0.599,0.955,0.0338,3.67e-05,0.945,0.133,0.0398
4iaAPRycdaqdtKukfa34ve,0.673,0.713,0.0423,0.0927,0.000197,0.141,0.169
3C4704SW3Fj5kCwCQqCEwc,0.668,0.472,0.0359,0.781,0.000175,0.381,0.73
5xiAcvS8jPpJaaSv1BWAGa,0.4,0.998,0.0997,0.000107,0.0501,0.983,0.0384
1CHawaJSkwZdn3YJJXRdlh,0.44,0.731,0.0285,0.0435,0.031,0.0884,0.373
53lhuLjADteKhZtnQ0W3Fz,0.388,0.224,0.0347,0.849,0.941,0.162,0.139
3LPUvP4DGq3j0SqBdKWFiN,0.701,0.745,0.0355,0.334,0.0,0.0454,0.87
6SpALKoUWOZfbhEbKI1Biq,0.283,0.201,0.0322,0.49,0.00248,0.13,0.149
0FG3dRdb64p5LxUSxKRtDd,0.0973,0.207,0.0707,0.0094,0.749,0.205,0.0302
2lR6ZfnCh4oUSamDQNplnB,0.343,0.772,0.0528,4.23e-05,0.867,0.227,0.302
7dx4PRez4LH6eI6Sw1jDQu,0.53,0.86,0.0303,0.000958,0.821,0.65,0.0793
2Kv4hr8k7d4zp7bALtKdAo,0.559,0.903,0.197,0.0847,8.92e-06,0.147,0.245
1Ozppabe5Tx59z2XEq65yH,0.695,0.555,0.0306,0.0768,0.0024,0.184,0.523
62k6H81zXT132MOAhDlU1A,0.663,0.826,0.0453,0.0722,0.0,0.114,0.927
5BkbFDs6iLAtUW7nObHWq0,0.358,0.416,0.0355,0.39,0.0,0.172,0.115
0uAXBpXnHnfgKyBA3lPEqf,0.15,0.00242,0.395,0.703,0.982,0.111,0.0
097dG4nu5smqf0683bDWpe,0.598,0.927,0.0436,0.0252,0.355,0.365,0.659
3YbhQokqKwFuDTS7mwWgmP,0.546,0.983,0.0764,0.1,4.14e-05,0.13,0.604
1rnzXyLI614hXLmYrmNM9d,0.346,0.142,0.0353,0.992,0.932,0.138,0.405
2s8q3MEyTXW7wZjmXkDxDW,0.403,0.747,0.0323,0.000118,0.0433,0.101,0.237
1AGfDQZ5u3qw40oQeh5lY6,0.636,0.594,0.0321,0.364,4.24e-06,0.172,0.713
3XTWrhdYlqXlWgbnS7FfRi,0.837,0.88,0.0441,0.00233,0.352,0.0447,0.742
27KqFBK9zwApc3eAp2hCQ0,0.632,0.666,0.0504,0.0461,0.873,0.112,0.461
487LiAiyR778lmlUy9hWYS,0.589,0.476,0.0391,0.371,0.0,0.103,0.865
1KzGeosSDuji40TeFTvsev,0.69,0.746,0.0494,0.000123,0.663,0.0627,0.477
1Jo1KIp5rigqKayHmce0Lz,0.444,0.893,0.0531,6.58e-05,0.596,0.116,0.295
389QX9Q1eUOEZ19vtzzI9O,0.453,0.654,0.0317,0.0205,0.00395,0.172,0.702
2ilMGd1JXL1xBXz0IgZL6J,0.212,0.994,0.125,5.59e-05,0.879,0.304,0.35
17Iq7ApAAlNFD2FkY2YtsV,0.374,0.943,0.0556,0.000175,0.000156,0.125,0.338
0A943YMePnrkZ6NgQhMalo,0.697,0.81,0.0684,0.00611,0.89,0.112,0.602
66WHHa2c6evCPVBvlblI2D,0.561,0.942,0.266,0.0516,4.95e-06,0.372,0.55
0RNERTwknSnMmEOSHFwxyC,0.676,0.914,0.378,0.514,0.0,0.6,0.842
0UzsDmdpw0Q14KU4hieQss,0.682,0.744,0.0365,0.376,0.00951,0.06,0.827
6bZWglnOQjF5XodilZuF55,0.698,0.315,0.0347,0.365,0.858,0.108,0.306
3aXOgTu5aiN7NzXciiWKxb,0.744,0.686,0.0437,0.101,0.0,0.0718,0.894
499GUOtfnmTbju4n66tOhU,0.321,0.525,0.0379,0.905,0.908,0.0988,0.935
6k951kaRfuHowR3Ww3z1ij,0.541,0.193,0.0433,0.821,0.0,0.0999,0.533
6XJPX1JLcJhyhPyvuuST2f,0.711,0.515,0.0302,0.0415,0.0,0.0974,0.172
778Wbi3RGYSHiAT8OoWDE2,0.398,0.465,0.036,0.745,0.000108,0.193,0.409
4Ka61PPLBXcPrUFbEVrFPM,0.456,0.132,0.0307,0.719,0.907,0.146,0.494
7Bm1rOWQ8fD6CBtmstnBaW,0.647,0.165,0.0315,0.894,0.00187,0.116,0.59
4viHZsOvzVuRGRcbKdbnyi,0.527,0.24,0.0299,0.955,2.82e-05,0.402,0.4
4EQKvkwNbvl3YV3kj8yqxJ,0.384,0.648,0.0365,0.0314,0.0,0.0883,0.261
6N4LDYOe8pjg7qF7Y89xnO,0.714,0.431,0.0327,0.781,0.00816,0.116,0.501
0VvJPS59eFneAp22e3mWI3,0.548,0.924,0.0832,0.00039,0.669,0.295,0.66
6NVfU6IQuxPqH6hKtiSOMH,0.339,0.933,0.0502,0.00164,3.15e-06,0.104,0.461
1JQcgccHr9uIhlj3sUtUTw,0.589,0.87,0.0321,0.0557,3e-06,0.205,0.577
4wgqQu4lGWqrqK7mXsIVMb,0.709,0.779,0.0759,0.0139,0.0,0.325,0.836
3rTDyTRoOIDyOZn7eGHLAn,0.652,0.672,0.0325,0.0339,3.85e-05,0.795,0.18
3VAmXdzSNXU0tLJJGhdb3e,0.406,0.822,0.0678,0.669,0.0,0.795,0.534
5F1RN302y70siTAEu9oo0a,0.575,0.795,0.0321,0.615,0.948,0.282,0.916
2PcJoVkfjcbvoqBxV1Nj7y,0.613,0.668,0.267,0.245,0.0,0.0735,0.509
2KcO2wBpD9kfEUq7K5L8NU,0.702,0.332,0.04,0.758,0.0,0.088,0.308
2viCIYNMD2Nli21t7GSvgH,0.558,0.415,0.0845,0.616,0.0,0.103,0.425
1lTYhT1XwSNwmBFglMTcZq,0.579,0.317,0.0413,0.773,0.0103,0.152,0.673
1h4K8ijEaWX9Z2KGXrfz8T,0.438,0.867,0.91,0.809,0.0,0.288,0.114
4zQnzaUMxtpS8y7gO33PqF,0.563,0.165,0.0289,0.901,6.58e-06,0.121,0.167
3BM1evinytkwTWLoLzbEVd,0.22,0.467,0.059,4.23e-06,0.45,0.0925,0.704
5ZduaRci3iNUiDfJbBfAaf,0.874,0.869,0.0315,0.00116,0.00238,0.164,0.726
1FGNS493UKaQOSLLy5JBId,0.685,0.131,0.0298,0.651,0.000536,0.141,0.183
5YJtMNWKe55yr49cyJgxva,0.633,0.976,0.0519,0.00281,1.29e-05,0.382,0.493
4qjwruCjh7Bx9GEzVQm918,0.835,0.598,0.331,0.62,0.821,0.0979,0.211
57ParXtU40pX8FFOQch1CV,0.453,0.476,0.0418,0.617,0.0,0.109,0.371
0nj2Q2OukMzwjNip4sZx1C,0.55,0.137,0.056,0.936,0.731,0.103,0.165
5ksFMdZQyP8o2yE2TqqHlX,0.496,0.95,0.123,0.000372,3.5e-05,0.256,0.399
08BV8hUgs3p7xJKDNseeiH,0.363,0.438,0.0582,0.801,0.0,0.13,0.286
4096zJPLq3Dn1ZLjnXGjVT,0.465,0.478,0.0259,0.472,0.0,0.0811,0.287
0clzasfFot7kHYUvphsZmZ,0.644,0.608,0.0593,0.153,2.39e-06,0.713,0.499
2kMvM1l45ZjpOv73qPefxA,0.46,0.516,0.0276,0.448,0.0,0.209,0.397
5XTdMVT5i5qcfyTXWxhxVZ,0.764,0.48,0.0819,0.416,0.316,0.107,0.705
54nheCglJ7KKy12Fr3QlKK,0.581,0.256,0.0409,0.843,2.97e-06,0.0951,0.428
0YgASoegN1fHlRANBPmuuj,0.681,0.952,0.0675,0.0018,0.00167,0.21,0.317
2xMPOlmgkhDsjhrVFjzGqF,0.379,0.452,0.0583,0.545,0.0,0.602,0.439
4aLBgBxa1ajNoWD3OSDay6,0.312,0.033,0.0307,0.853,0.851,0.114,0.0639
3UPBOL5UtCZmJRwioMkfLD,0.663,0.925,0.0449,0.00683,0.703,0.185,0.843
16OsNuLTc8FYS5954MFkrV,0.544,0.586,0.0577,0.574,0.0,0.173,0.474
2aYA9DWarjj1CU2MlUueac,0.233,0.975,0.132,0.409,0.975,0.23,0.0397
38Qxu73W4pnkkwlKJaLfUK,0.492,0.694,0.0276,0.0765,0.0006,0.316,0.366
5kc94sZMpuzSZdbfiCr0gh,0.559,0.641,0.0306,0.00595,0.501,0.0519,0.0376
4ccJUGIKd3Ul2IUYetNlWB,0.697,0.464,0.0254,0.716,0.0112,0.0457,0.382
5JiksJjmNBDwT24cRGcXRw,0.825,0.624,0.0387,0.0188,0.000181,0.101,0.944
5LAVhynnTmj9VJjW8xGZdP,0.52,0.823,0.0577,0.281,5.9e-06,0.125,0.317
6iQDUHZSnfjZ10gOsouEYy,0.593,0.55,0.0287,0.83,0.0,0.23,0.68
6zciWZePv9ohzMshMJn7uu,0.524,0.636,0.0302,0.163,0.0,0.11,0.247
3FRxdyG2RoR0PY1i8pnu2J,0.727,0.83,0.116,0.126,0.0,0.176,0.94
1eticIiJAJW9FrSUtOtd02,0.776,0.675,0.0785,0.00399,0.0698,0.0982,0.413
0w4Sf61CbM69gDD7RVmaBD,0.67,0.507,0.0316,0.699,0.0,0.161,0.258
0az7gdZQPf1H09WaCjBHKi,0.597,0.552,0.0272,0.0189,0.498,0.101,0.546
6SRpVxkMTYbFSrTt9b7Kri,0.743,0.643,0.0434,0.0462,0.0775,0.0694,0.591
1dcCbOhMl5LKAj27DrINGN,0.695,0.983,0.0509,0.000169,0.895,0.0437,0.37
7nHOsei8ZAuZCuMjO0OzCw,0.329,0.458,0.0369,0.728,0.00533,0.115,0.299
4lI1izPJwDoyDCrxgMCWtN,0.271,0.583,0.0517,0.246,1.59e-05,0.806,0.251
5agR9SuTKeI049rv0Id5JK,0.651,0.928,0.0394,0.0905,0.0,0.0533,0.666
1OAte8oJ0KpvSrDdXtxaOh,0.452,0.926,0.0445,0.0183,0.0,0.329,0.664
004h8smbIoAkUNDJvVKwkG,0.808,0.331,0.0557,0.131,0.0,0.225,0.337
78LFKyCWZXJU96MEvKIUVz,0.358,0.366,0.0335,0.97,0.00309,0.369,0.631
3qTe590n03EVXVLVsUZNgn,0.535,0.678,0.956,0.732,0.0,0.977,0.515
1B0FEDRzzN5GP7HGZZfNQl,0.59,0.811,0.0343,0.00142,0.544,0.145,0.151
0dfDtMJigXYVWoqNovKPA3,0.696,0.876,0.144,0.237,8.19e-05,0.126,0.724
2V41wbqhBf6YpleKq4IQnG,0.685,0.71,0.0557,0.000307,0.214,0.222,0.928
7mxjIp7v45WisQbCR17ERN,0.81,0.883,0.0572,0.0253,0.786,0.0553,0.779
1YKTp5PVGuOSivCw5x3IQM,0.562,0.948,0.0359,0.0323,0.0,0.369,0.94
7He1r3Mf87hSN3StnbjVoq,0.658,0.747,0.0557,0.634,1.64e-05,0.32,0.71
0batCl3oepmbTVooSxedEt,0.468,0.432,0.0242,0.56,0.000111,0.0963,0.273
1lyZAqin56kwnPlKLbs5xO,0.646,0.909,0.04,0.182,0.000436,0.17,0.837
6amL0iCFvigjfOy1ZCrb7H,0.723,0.464,0.0385,0.346,2.2e-06,0.104,0.881
4uQhntQHoQ1kyyrLLFl6PK,0.932,0.563,0.261,0.04,5.62e-06,0.0823,0.383
1Vc1lmI1hZQOyIgO7SN2Xk,0.665,0.905,0.0599,0.000356,0.663,0.43,0.0378
0Ifg59Rw2WwzaHJsbKj4O7,0.743,0.547,0.054,0.00584,0.722,0.061,0.742
6PxNpy8jOjyZ8aGCD58LpW,0.522,0.9,0.0719,6.98e-05,0.0,0.3,0.579
78K98hFH9pfDGsH2zX96gK,0.796,0.645,0.0364,0.671,0.0,0.499,0.761
5VuwAhMCz9EMg3RHL1KUEr,0.493,0.175,0.036,0.949,0.777,0.112,0.278
55bMDM39fTaNGB08XaAZAT,0.624,0.748,0.0406,0.062,1.06e-06,0.326,0.756
7N15NT7LeJBNfkfWvrV5ne,0.464,0.94,0.0372,0.00168,0.0499,0.212,0.0948
7vaQsmHELfRhLM49eIY2LZ,0.625,0.274,0.0281,0.834,0.0,0.11,0.081
58AfuE1QTEt30NWq2N1XJh,0.67,0.36,0.0319,0.85,0.0,0.179,0.395
0hb2MlMAYxTEcETS1Fifst,0.6,0.786,0.0303,0.00763,0.000117,0.101,0.564
5jI9fVQ1QqUygoNpVRdzu3,0.365,0.487,0.0374,0.204,0.0,0.0934,0.474
4tT9WxdYc4NFb2XvboCQd7,0.544,0.912,0.0505,0.0085,0.0,0.362,0.864
1SV0orNlJMONEKfQ9QEUrh,0.772,0.789,0.298,0.101,0.0,0.0575,0.549
4hGXwJZJASH1U7JGKnhJEg,0.603,0.396,0.034,0.759,0.856,0.275,0.198
01BC4Xj5tfsfV8DLDrma7q,0.694,0.853,0.0934,0.136,0.0,0.322,0.501
3EhT5NwMNXoNP1E0VxiCWO,0.56,0.299,0.0407,0.844,0.000299,0.137,0.129
7zJg7aNCvTKW9EtG1Dvzkl,0.587,0.739,0.0365,0.0539,2.08e-06,0.049,0.549
7H3JKR6vI3UWEtYrKSvUKG,0.547,0.436,0.027,0.464,0.000698,0.0595,0.639
3G76dHQkmJ8B9nkWPhEvyR,0.809,0.572,0.445,0.119,0.00847,0.107,0.331
24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,0.0495,0.0167,0.0107,0.353,0.898
1RlwQdnnfFYIIPEnYj6yI8,0.295,0.362,0.0276,0.599,0.0,0.106,0.221
3FTRSa9mWB3kKx2jkhUAN3,0.751,0.344,0.0379,0.528,1.62e-06,0.113,0.471
5f7hOnFlCIaT3X4tTsDCys,0.773,0.732,0.112,0.0124,0.0,0.214,0.961
1say3kpM3yexV7hazGgXP1,0.482,0.838,0.0496,0.016,0.0,0.0764,0.652
0igdqHXvyzyxqtduLlese9,0.769,0.744,0.0493,0.0963,0.0109,0.133,0.807
39E9H1TC1i2BM2S9oaNbS6,0.8,0.771,0.123,0.0531,0.0,0.229,0.886
1nQ4jgCNZ6Vj6XUCLjK1Q1,0.452,0.832,0.0652,0.0766,0.0,0.373,0.852
1gQvIFgLzOPDnyFvNTPh4v,0.48,0.89,0.0409,0.00878,2.03e-05,0.24,0.581
0brBOuaQqOcpwVIL0lnucD,0.617,0.835,0.0321,0.359,0.000698,0.118,0.833
3GCVKDkxKwMHHHOurpI6qR,0.633,0.442,0.0296,0.036,7.57e-06,0.0672,0.241
0ikz6tENMONtK6qGkOrU3c,0.62,0.573,0.0423,0.271,0.0,0.0607,0.897
4bbe3nD16RnGyxcE4CHZ5I,0.569,0.602,0.0749,0.673,0.000735,0.285,0.925
3VN74YiIjtY5ouKahBjmRX,0.765,0.787,0.0445,0.0156,0.0,0.0736,0.381
22O2Zdfj3jnJZDSzlDMAJp,0.73,0.789,0.034,0.0269,0.0,0.129,0.106
7n3u7RrzdXGVcclBEp9aSa,0.597,0.646,0.0344,0.28,0.0,0.111,0.364
4zAEL7TeQ3bd3EeEajrTaF,0.493,0.0757,0.0313,0.895,0.563,0.115,0.298
2IugoBCcRqIfBdqxwLlNrX,0.618,0.717,0.318,0.00256,0.0,0.625,0.603
15pQkdOWnz9U9QDF7Rsp2o,0.649,0.965,0.207,0.00891,0.578,0.0856,0.0353
0pSJkiBcsXtoiy5IB4QaRS,0.649,0.438,0.0305,0.354,0.0,0.171,0.916
7awdbrOwQYaqQ7Zquriqe5,0.157,0.0579,0.042,0.986,0.829,0.0982,0.289
4UEjN8kj15yCD8XhgN6Ngh,0.434,0.855,0.0954,0.115,0.0,0.221,0.489
4WDgGzRLIEe0rAVU8qLqWA,0.436,0.82,0.0567,0.0126,0.959,0.0859,0.594
6NNtcE2NOJKjKV62KNOkdo,0.757,0.89,0.271,0.00276,0.1,0.122,0.483
7CvhL59aObISl8B78yrT6x,0.76,0.843,0.0581,0.0771,0.009,0.213,0.702
0mdDHZwtYpIZS7xD04LPxz,0.654,0.369,0.0279,0.374,0.0,0.282,0.33
4CPQaWiUVR0isFEZsZ6wvc,0.187,0.91,0.0624,0.147,0.00234,0.98,0.0171
4OZcxfCkwY1em4aSG8RKOk,0.698,0.609,0.0454,0.193,4.78e-06,0.114,0.563
53TBmxGhnyKK5qCJrUsZbU,0.747,0.81,0.335,0.0426,0.0,0.564,0.762
7uttm8Iurm5uK67Vr9G2Sp,0.523,0.687,0.105,0.0215,2.86e-06,0.203,0.711
2RUHnJNX92657k8DsVgoLd,0.756,0.646,0.319,0.152,1.81e-05,0.108,0.429
5TeLSirV20P8TpjjCvDpfd,0.647,0.389,0.0584,0.44,0.829,0.137,0.312
556JR8TWeOKA0OH9MJKb6B,0.553,0.859,0.0468,0.00139,1.08e-06,0.127,0.459
0jyk4jjgm4j1gUqMg4Z7Tw,0.721,0.801,0.243,0.452,0.0,0.667,0.745
3dWNUqrgkQakv9fj5epwPK,0.448,0.504,0.0317,0.0171,0.000849,0.38,0.391
63iWrvtycN9ro0gFD47JpU,0.288,0.978,0.106,0.000368,0.351,0.0441,0.143
0HRlkCB0cETbHAjHFcEV5p,0.857,0.738,0.141,0.00302,0.0,0.0994,0.387
41ujv4mhxlqR8nlnieDpDp,0.424,0.214,0.0763,0.962,2.9e-05,0.681,0.282
5ApRSRpfTaKxemrSuDpSKs,0.259,0.995,0.139,3.83e-06,0.775,0.137,0.0397
6yQOZ4JyciUXNnrDtEcJzd,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971
2G4k8hkfM5xZBwR4DH77Rg,0.508,0.98,0.0466,0.000592,0.894,0.0877,0.575
1tjYTA591mOo8jnAlk7T65,0.517,0.41,0.0393,0.964,0.924,0.119,0.317
19HbAQq7QgHrvpX8JLrCmN,0.432,0.928,0.0582,0.000418,0.00716,0.693,0.16
6PXbVEz2q5U3S56AAbQShG,0.416,0.506,0.1,0.0404,0.0202,0.11,0.0613
0N11kzLp426b4jIz445WgW,0.454,0.331,0.0373,0.509,5.3e-05,0.117,0.327
1v6YXPMW3oXItzCKvRgn05,0.684,0.961,0.149,0.139,0.0,0.192,0.0463
6UcRpwQooAsR4ru2IPEcFP,0.857,0.714,0.168,0.00233,0.0251,0.0195,0.429
1Cq23W4ZxHTY8QbP40qjEc,0.728,0.794,0.0635,0.148,0.0,0.0688,0.523
1lypBFGiKyft1PVgNp358Y,0.374,0.659,0.0438,0.246,0.00104,0.0991,0.151
5xAYqEHINZ6PXkLJlP0yk5,0.761,0.881,0.0416,0.446,0.0,0.237,0.596
737AP6EH4PvRzBNfBipaK2,0.627,0.857,0.104,0.0767,0.0,0.324,0.89
5PfrevbzpZzMtv4bVld9xq,0.671,0.288,0.496,0.468,0.0,0.139,0.42
1HZYkeIHKWKsr1S8Z5mZUR,0.703,0.865,0.0593,0.00379,0.843,0.283,0.11
5toSzfFqh7gfTLGWW3Z8Zv,0.626,0.493,0.0454,0.366,0.000137,0.0873,0.831
5ddZVXA9ZF6gdSu5CzjWgm,0.546,0.878,0.0377,0.677,0.0,0.127,0.964
0dA9bpWJw0yejIthqosxKb,0.634,0.786,0.0411,0.129,0.0,0.182,0.653
2XyXV61Fvo5ytBLvVRgTbX,0.6,0.532,0.0387,0.0183,0.91,0.0574,0.0867
01EEDndCqYapk8IjMqbWDa,0.688,0.918,0.0378,0.0138,4.05e-05,0.11,0.735
2ebiTufOHJ3fZZTI43NwKX,0.224,0.802,0.102,0.00831,0.00217,0.228,0.338
1yUVqIec5vox7apKgDpIxg,0.557,0.923,0.0443,0.00116,0.00128,0.0817,0.547
7L0N1gZpNqiErYa0j2x54T,0.63,0.903,0.0516,0.0028,0.729,0.242,0.0756
7LfDAEzoliTnIeloALma99,0.632,0.632,0.0291,0.0367,0.00248,0.12,0.802
4WflBT5aJpDmDZUx9ILewW,0.778,0.76,0.044,0.521,0.0747,0.175,0.895
1TvLOCb2j66m1l5bsO88LN,0.313,0.842,0.104,0.0351,0.00762,0.114,0.787
4t5WN6vkYW97XO39sSrts2,0.785,0.673,0.0508,0.000126,0.58,0.0828,0.476
3ZMFGLy09TWcbWgLJjaKEz,0.292,0.771,0.0453,0.797,0.196,0.148,0.228
4iVky9NinXl0ikLnFwmDld,0.691,0.776,0.0341,0.458,1.68e-05,0.33,0.961
3pmg5gO8X6tC0bnnJ0ajeZ,0.548,0.285,0.077,0.804,0.0,0.0916,0.599
2mWIEU9qfnoTgUEMnUzLaJ,0.25,0.872,0.0522,0.0923,0.000228,0.0943,0.0396
7LVS5k478FEgqR7vLTkW1t,0.686,0.821,0.0321,0.608,4.27e-06,0.278,0.926
0iArjUPsvxGaap0XEQBH9B,0.283,0.996,0.152,0.0125,0.00998,0.367,0.439
5bp8r2lUzk4QOtoFeVPNZB,0.565,0.894,0.0433,6.71e-05,0.0739,0.0802,0.595
2fEHM7a1RaYBdECg4YzAl5,0.525,0.954,0.0968,0.0364,0.0,0.17,0.502
774DVnNCQJok4U26espAhx,0.562,0.551,0.0285,0.688,0.0,0.0668,0.232
2BU4dK1fu1CFLjTBz7ju7Q,0.73,0.851,0.101,0.243,0.000143,0.117,0.578
4Y8LIgUI8tmqb1MmgHm727,0.711,0.319,0.0649,0.904,0.0,0.143,0.74
0aym2LBJBk9DAYuHHutrIl,0.386,0.607,0.0261,0.0112,1.38e-05,0.088,0.532
1gJ0H5i03monvVVH8QnFIm,0.629,0.883,0.23,0.603,0.0,0.242,0.701
0xRZoKxGqFGdxwbkawZH7W,0.866,0.565,0.0583,0.455,0.000226,0.246,0.549
4Y51P1v7Lgbfgx1sahHJAW,0.709,0.839,0.0367,0.159,0.00209,0.301,0.864
5odOSnLe89YWZ198e9SJ8O,0.748,0.841,0.177,0.00445,1.33e-06,0.0413,0.717
5zFgBVbfMdfo6kCKm5hD6t,0.575,0.162,0.0489,0.975,0.0235,0.114,0.472
3pvReRsxPJ4OBGRj6mrHD4,0.594,0.694,0.0529,0.583,1.32e-06,0.167,0.512
5Z10YWrfpP2UAUwmmHIR8y,0.537,0.454,0.0551,0.65,0.000154,0.0852,0.626
55BhqtuMPRai0ci6AjY8PK,0.288,0.281,0.029,0.798,0.0,0.0813,0.376
2GOlejZRggUDpDlVUKgLcf,0.859,0.394,0.162,0.122,0.0446,0.113,0.445
1j65QR3h1NpddUfdMkWovc,0.622,0.567,0.139,0.623,4.45e-05,0.17,0.548
3QAzPYumpjW6pi9ah0056Y,0.572,0.777,0.0808,0.0029,0.0,0.0742,0.703
3vngBGUNo8lBTWhLybWeck,0.152,0.993,0.217,3.54e-05,0.0431,0.413,0.0303
2MfzKUwj8ZTswNxY0A8GEA,0.805,0.719,0.0415,0.638,0.0,0.068,0.743
0VfByS0yA5IVEKnAZ3DWQV,0.462,0.593,0.0704,0.235,0.0,0.216,0.594
5oslaeVoAfbVvtDtB91wVC,0.406,0.871,0.0914,0.000718,0.539,0.375,0.188
7J6iVTfjkuKb8gMCiz9kqz,0.866,0.391,0.119,0.0529,0.0,0.0469,0.524
4Wk1lQVETaU7DS3DGerl34,0.752,0.659,0.0973,0.144,5.63e-06,0.0999,0.307
7AtftHwt5KYYhJUaY5rvkv,0.367,0.732,0.0562,0.309,0.0,0.0625,0.722
4OvE09voL1s3y5y4IfiYOg,0.353,0.602,0.0958,0.599,0.0,0.123,0.455
31zFI9wyuwU8gHxQdcIaBA,0.342,0.929,0.059,2.19e-06,0.0256,0.178,0.061
1wHzWJxr4fAOzdkpIaC9wT,0.35,0.12,0.0477,0.946,6.45e-05,0.115,0.154
7HSi0K1ryVMOC9T6fWKMK5,0.626,0.422,0.0492,0.246,0.0,0.342,0.661
0bqJjmefOZT1BcWDSiwtTS,0.443,0.932,0.0715,2.47e-05,0.00178,0.375,0.454
11qh54D0PKkBwelpDxxiEU,0.5,0.225,0.0302,0.842,0.0,0.112,0.355
1ARMzxkdm9zZVADKViuYS9,0.569,0.908,0.0441,0.0924,0.0,0.0532,0.795
1mL049WdQx0AkXwyleFhcw,0.787,0.675,0.29,0.117,0.0,0.259,0.546
6PSRe6kgUyuKF28l6WhR1P,0.616,0.689,0.0984,0.0498,0.000146,0.487,0.171
32BEasyNQgqXQJKoVa0fUw,0.558,0.902,0.0464,0.197,0.000148,0.0852,0.572
1qz8RLkJJLeSBZoE1haOwH,0.314,0.935,0.161,0.00341,0.0,0.407,0.294
1atdNj5crEBnrTvV9AI3WD,0.502,0.401,0.0276,0.692,0.0,0.0884,0.36
5e0sqZrtakU2phj6IFxf79,0.666,0.618,0.185,0.218,0.0,0.197,0.56
31rnnZ6CHu9ouzDaoSDyON,0.591,0.961,0.246,0.0165,0.0,0.828,0.55
2vFhoWx77rbzZsyKmi5k6r,0.868,0.411,0.535,0.7,0.0,0.311,0.349
4Pan7TopeodcU4Gyb8MMGt,0.275,0.271,0.0435,0.952,0.835,0.0985,0.334
1NTc3kvnPUJyos2ptyoGYP,0.725,0.794,0.039,0.0218,0.00353,0.213,0.506
6GJv5FTWGHWgl4uPdpc6O2,0.762,0.556,0.0406,0.13,0.0,0.081,0.649
12gIiC7uS9fvSVTvu66YDO,0.661,0.935,0.0369,0.137,0.0,0.185,0.605
3fWVixEfLz23CbwOHGQFQW,0.635,0.311,0.0314,0.772,4.93e-05,0.0955,0.34
2AQrJrVe2pIBZ1S3aGESEx,0.49,0.981,0.0922,4.25e-05,0.732,0.347,0.242
6Z9x5m6NBptNaqvtuLCbL5,0.19,0.0924,0.0333,0.918,0.917,0.087,0.0551
2b0oFT5Ky5NqvwvT5ELfsj,0.424,0.0189,0.115,0.967,0.895,0.133,0.167
2Zs6HOu5epK920pHXml6N5,0.438,0.649,0.068,0.179,1.46e-06,0.0676,0.745
0NPAFBOGb9dzhYeCZd98gj,0.804,0.981,0.0395,3.33e-05,0.921,0.045,0.742
0TiYOkOkHtMUp5BaLhT4P3,0.583,0.616,0.243,0.201,2.32e-06,0.0367,0.719
0uUaXtrYnr4wEsAnsfVGH5,0.55,0.436,0.0292,0.619,8.16e-06,0.3,0.374
5jrWAL0VDu5MbQnzZ6pk0s,0.135,0.994,0.0953,1.31e-06,0.766,0.24,0.0393
2SYciSIUYvHMPItZhWY3mI,0.559,0.606,0.0409,0.315,0.855,0.109,0.444
2gBbO8brlTYaLe0BDjvJLh,0.383,0.952,0.0484,9.91e-06,0.000881,0.178,0.278
4gHT8xMLhkESyOZhQ1zNIO,0.83,0.457,0.0998,0.662,3.53e-05,0.291,0.203
0I9l2tj5pWBiJ8rQSjJNUX,0.844,0.934,0.078,0.17,0.000121,0.134,0.647
0i6U12LOWlHNngec0HCroE,0.455,0.418,0.0319,0.648,0.0,0.0809,0.284
